Date,Long,Short,L/S
"2024-01-07T10:15:00Z","53.71","46.29","1.1603"
"2024-01-07T10:00:00Z","53.690000000000005","46.31","1.1594"
"2024-01-07T09:45:00Z","53.5","46.5","1.1505"
"2024-01-07T09:30:00Z","53.26","46.739999999999995","1.1395"
"2024-01-07T09:15:00Z","53.26","46.739999999999995","1.1395"
"2024-01-07T09:00:00Z","53.42","46.58","1.1468"
"2024-01-07T08:45:00Z","53.54","46.46","1.1524"
"2024-01-07T08:30:00Z","53.56999999999999","46.43","1.1538"
"2024-01-07T08:15:00Z","53.56999999999999","46.43","1.1538"
"2024-01-07T08:00:00Z","53.61","46.39","1.1556"
"2024-01-07T07:45:00Z","53.63","46.37","1.1566"
"2024-01-07T07:30:00Z","53.71","46.29","1.1603"
"2024-01-07T07:15:00Z","53.71","46.29","1.1603"
"2024-01-07T07:00:00Z","53.690000000000005","46.31","1.1594"
"2024-01-07T06:45:00Z","53.76","46.239999999999995","1.1626"
"2024-01-07T06:30:00Z","53.790000000000006","46.21","1.164"
"2024-01-07T06:15:00Z","53.76","46.239999999999995","1.1626"
"2024-01-07T06:00:00Z","54.17999999999999","45.82","1.1825"
"2024-01-07T05:45:00Z","53.94","46.06","1.1711"
"2024-01-07T05:30:00Z","53.99","46.01","1.1734"
"2024-01-07T05:15:00Z","53.849999999999994","46.150000000000006","1.1668"
"2024-01-07T05:00:00Z","53.75","46.25","1.1622"
"2024-01-07T04:45:00Z","53.74","46.26","1.1617"
"2024-01-07T04:30:00Z","54.059999999999995","45.94","1.1768"
"2024-01-07T04:15:00Z","54.300000000000004","45.7","1.1882"
"2024-01-07T04:00:00Z","54.17999999999999","45.82","1.1825"
"2024-01-07T03:45:00Z","54.1","45.9","1.1786"
"2024-01-07T03:30:00Z","53.94","46.06","1.1711"
"2024-01-07T03:15:00Z","53.97","46.03","1.1725"
"2024-01-07T03:00:00Z","54.08","45.92","1.1777"
"2024-01-07T02:45:00Z","54.010000000000005","45.989999999999995","1.1744"
"2024-01-07T02:30:00Z","53.76","46.239999999999995","1.1626"
"2024-01-07T02:15:00Z","53.74","46.26","1.1617"
"2024-01-07T02:00:00Z","54.559999999999995","45.440000000000005","1.2007"
"2024-01-07T01:45:00Z","54.47","45.53","1.1964"
"2024-01-07T01:30:00Z","54.67999999999999","45.32","1.2065"
"2024-01-07T01:15:00Z","54.910000000000004","45.09","1.2178"
"2024-01-07T01:00:00Z","55.24","44.76","1.2341"
"2024-01-07T00:45:00Z","55.21","44.79","1.2326"
"2024-01-07T00:30:00Z","55.78999999999999","44.21","1.2619"
"2024-01-07T00:15:00Z","55.94","44.06","1.2696"
"2024-01-07T00:00:00Z","56.00000000000001","44.0","1.2727"
"2024-01-06T23:45:00Z","56.07","43.93","1.2763"
"2024-01-06T23:30:00Z","56.14","43.86","1.28"
"2024-01-06T23:15:00Z","56.16","43.84","1.281"
"2024-01-06T23:00:00Z","56.06","43.94","1.2758"
"2024-01-06T22:45:00Z","56.13","43.87","1.2795"
"2024-01-06T22:30:00Z","56.13","43.87","1.2795"
"2024-01-06T22:15:00Z","56.07","43.93","1.2763"
"2024-01-06T22:00:00Z","56.07","43.93","1.2763"
"2024-01-06T21:45:00Z","56.14","43.86","1.28"
"2024-01-06T21:30:00Z","56.19","43.81","1.2826"
"2024-01-06T21:15:00Z","56.230000000000004","43.769999999999996","1.2847"
"2024-01-06T21:00:00Z","56.24","43.76","1.2852"
"2024-01-06T20:45:00Z","56.24","43.76","1.2852"
"2024-01-06T20:30:00Z","56.24","43.76","1.2852"
"2024-01-06T20:15:00Z","56.3","43.7","1.2883"
"2024-01-06T20:00:00Z","55.94","44.06","1.2696"
"2024-01-06T19:45:00Z","56.010000000000005","43.99","1.2732"
"2024-01-06T19:30:00Z","55.97","44.03","1.2712"
"2024-01-06T19:15:00Z","55.98","44.019999999999996","1.2717"
"2024-01-06T19:00:00Z","56.010000000000005","43.99","1.2732"
"2024-01-06T18:45:00Z","56.02","43.980000000000004","1.2738"
"2024-01-06T18:30:00Z","56.169999999999995","43.830000000000005","1.2815"
"2024-01-06T18:15:00Z","56.26","43.74","1.2862"
"2024-01-06T18:00:00Z","56.230000000000004","43.769999999999996","1.2847"
"2024-01-06T17:45:00Z","56.32","43.68","1.2894"
"2024-01-06T17:30:00Z","56.44","43.56","1.2957"
"2024-01-06T17:15:00Z","56.43","43.57","1.2952"
"2024-01-06T17:00:00Z","56.48","43.519999999999996","1.2978"
"2024-01-06T16:45:00Z","56.46","43.54","1.2967"
"2024-01-06T16:30:00Z","56.510000000000005","43.49","1.2994"
"2024-01-06T16:15:00Z","56.52","43.480000000000004","1.2999"
"2024-01-06T16:00:00Z","56.56","43.44","1.302"
"2024-01-06T15:45:00Z","56.67","43.33","1.3079"
"2024-01-06T15:30:00Z","56.63","43.37","1.3057"
"2024-01-06T15:15:00Z","56.71000000000001","43.29","1.31"
"2024-01-06T15:00:00Z","56.69","43.309999999999995","1.3089"
"2024-01-06T14:45:00Z","56.74","43.26","1.3116"
"2024-01-06T14:30:00Z","56.89999999999999","43.1","1.3202"
"2024-01-06T14:15:00Z","56.63","43.37","1.3057"
"2024-01-06T14:00:00Z","56.54","43.46","1.301"
"2024-01-06T13:45:00Z","56.57","43.43","1.3026"
"2024-01-06T13:30:00Z","56.64","43.36","1.3063"
"2024-01-06T13:15:00Z","56.66","43.34","1.3073"
"2024-01-06T13:00:00Z","56.8","43.2","1.3148"
"2024-01-06T12:45:00Z","56.79","43.21","1.3143"
"2024-01-06T12:30:00Z","56.730000000000004","43.269999999999996","1.3111"
"2024-01-06T12:15:00Z","56.699999999999996","43.3","1.3095"
"2024-01-06T12:00:00Z","56.699999999999996","43.3","1.3095"
"2024-01-06T11:45:00Z","56.620000000000005","43.38","1.3052"
"2024-01-06T11:30:00Z","56.58","43.419999999999995","1.3031"
"2024-01-06T11:15:00Z","56.57","43.43","1.3026"
"2024-01-06T11:00:00Z","56.52","43.480000000000004","1.2999"
"2024-01-06T10:45:00Z","56.54","43.46","1.301"
"2024-01-06T10:30:00Z","56.52","43.480000000000004","1.2999"
"2024-01-06T10:15:00Z","56.55","43.45","1.3015"
"2024-01-06T10:00:00Z","56.76","43.24","1.3127"
"2024-01-06T09:45:00Z","56.63","43.37","1.3057"
"2024-01-06T09:30:00Z","56.57","43.43","1.3026"
"2024-01-06T09:15:00Z","56.58","43.419999999999995","1.3031"
"2024-01-06T09:00:00Z","56.510000000000005","43.49","1.2994"
"2024-01-06T08:45:00Z","56.44","43.56","1.2957"
"2024-01-06T08:30:00Z","56.47","43.53","1.2973"
"2024-01-06T08:15:00Z","56.52","43.480000000000004","1.2999"
"2024-01-06T08:00:00Z","56.46","43.54","1.2967"
"2024-01-06T07:45:00Z","56.31","43.69","1.2889"
"2024-01-06T07:30:00Z","56.08","43.919999999999995","1.2769"
"2024-01-06T07:15:00Z","55.92","44.080000000000005","1.2686"
"2024-01-06T07:00:00Z","55.78999999999999","44.21","1.2619"
"2024-01-06T06:45:00Z","55.510000000000005","44.49","1.2477"
"2024-01-06T06:30:00Z","55.25","44.75","1.2346"
"2024-01-06T06:15:00Z","55.24","44.76","1.2341"
"2024-01-06T06:00:00Z","54.74","45.26","1.2095"
"2024-01-06T05:45:00Z","55.16","44.84","1.2302"
"2024-01-06T05:30:00Z","55.03","44.97","1.2237"
"2024-01-06T05:15:00Z","55.00000000000001","45.0","1.2222"
"2024-01-06T05:00:00Z","54.99000000000001","45.01","1.2217"
"2024-01-06T04:45:00Z","55.03","44.97","1.2237"
"2024-01-06T04:30:00Z","55.010000000000005","44.99","1.2227"
"2024-01-06T04:15:00Z","55.04","44.96","1.2242"
"2024-01-06T04:00:00Z","55.04","44.96","1.2242"
"2024-01-06T03:45:00Z","55.04","44.96","1.2242"
"2024-01-06T03:30:00Z","55.22","44.78","1.2331"
"2024-01-06T03:15:00Z","55.26","44.74","1.2351"
"2024-01-06T03:00:00Z","55.14","44.86","1.2292"
"2024-01-06T02:45:00Z","55.410000000000004","44.59","1.2427"
"2024-01-06T02:30:00Z","55.32","44.68","1.2381"
"2024-01-06T02:15:00Z","55.06999999999999","44.93","1.2257"
"2024-01-06T02:00:00Z","54.96","45.04","1.2202"
"2024-01-06T01:45:00Z","55.03","44.97","1.2237"
"2024-01-06T01:30:00Z","55.06999999999999","44.93","1.2257"
"2024-01-06T01:15:00Z","55.14","44.86","1.2292"
"2024-01-06T01:00:00Z","55.21","44.79","1.2326"
"2024-01-06T00:45:00Z","55.34","44.66","1.2391"
"2024-01-06T00:30:00Z","55.410000000000004","44.59","1.2427"
"2024-01-06T00:15:00Z","55.669999999999995","44.330000000000005","1.2558"
"2024-01-06T00:00:00Z","55.66","44.34","1.2553"
"2024-01-05T23:45:00Z","55.64","44.36","1.2543"
"2024-01-05T23:30:00Z","55.669999999999995","44.330000000000005","1.2558"
"2024-01-05T23:15:00Z","55.71","44.29","1.2578"
"2024-01-05T23:00:00Z","56.589999999999996","43.41","1.3036"
"2024-01-05T22:45:00Z","56.87","43.13","1.3186"
"2024-01-05T22:30:00Z","56.830000000000005","43.169999999999995","1.3164"
"2024-01-05T22:15:00Z","56.95","43.05","1.3229"
"2024-01-05T22:00:00Z","57.06","42.94","1.3288"
"2024-01-05T21:45:00Z","57.14","42.86","1.3332"
"2024-01-05T21:30:00Z","57.14","42.86","1.3332"
"2024-01-05T21:15:00Z","57.18","42.82","1.3354"
"2024-01-05T21:00:00Z","56.76","43.24","1.3127"
"2024-01-05T20:45:00Z","57.35","42.65","1.3447"
"2024-01-05T20:30:00Z","57.45","42.55","1.3502"
"2024-01-05T20:15:00Z","57.65","42.35","1.3613"
"2024-01-05T20:00:00Z","57.67","42.33","1.3624"
"2024-01-05T19:45:00Z","57.49999999999999","42.5","1.3529"
"2024-01-05T19:30:00Z","57.830000000000005","42.17","1.3714"
"2024-01-05T19:15:00Z","57.79","42.21","1.3691"
"2024-01-05T19:00:00Z","57.8","42.199999999999996","1.3697"
"2024-01-05T18:45:00Z","57.82000000000001","42.18","1.3708"
"2024-01-05T18:30:00Z","57.769999999999996","42.230000000000004","1.368"
"2024-01-05T18:15:00Z","57.699999999999996","42.3","1.3641"
"2024-01-05T18:00:00Z","57.75","42.25","1.3669"
"2024-01-05T17:45:00Z","57.730000000000004","42.27","1.3657"
"2024-01-05T17:30:00Z","57.66","42.34","1.3618"
"2024-01-05T17:15:00Z","57.63","42.370000000000005","1.3602"
"2024-01-05T17:00:00Z","57.64","42.36","1.3607"
"2024-01-05T16:45:00Z","57.720000000000006","42.28","1.3652"
"2024-01-05T16:30:00Z","57.550000000000004","42.449999999999996","1.3557"
"2024-01-05T16:15:00Z","57.379999999999995","42.620000000000005","1.3463"
"2024-01-05T16:00:00Z","57.230000000000004","42.77","1.3381"
"2024-01-05T15:45:00Z","56.86","43.14","1.318"
"2024-01-05T15:30:00Z","56.64","43.36","1.3063"
"2024-01-05T15:15:00Z","56.61000000000001","43.39","1.3047"
"2024-01-05T15:00:00Z","56.71000000000001","43.29","1.31"
"2024-01-05T14:45:00Z","56.93","43.07","1.3218"
"2024-01-05T14:30:00Z","55.42","44.58","1.2432"
"2024-01-05T14:15:00Z","55.36","44.64","1.2401"
"2024-01-05T14:00:00Z","55.169999999999995","44.83","1.2306"
"2024-01-05T13:45:00Z","55.34","44.66","1.2391"
"2024-01-05T13:30:00Z","55.24","44.76","1.2341"
"2024-01-05T13:15:00Z","55.05","44.95","1.2247"
"2024-01-05T13:00:00Z","55.14","44.86","1.2292"
"2024-01-05T12:45:00Z","55.05","44.95","1.2247"
"2024-01-05T12:30:00Z","55.010000000000005","44.99","1.2227"
"2024-01-05T12:15:00Z","55.16","44.84","1.2302"
"2024-01-05T12:00:00Z","55.06999999999999","44.93","1.2257"
"2024-01-05T11:45:00Z","55.22","44.78","1.2331"
"2024-01-05T11:30:00Z","55.35","44.65","1.2396"
"2024-01-05T11:15:00Z","55.37","44.629999999999995","1.2406"
"2024-01-05T11:00:00Z","55.120000000000005","44.879999999999995","1.2282"
"2024-01-05T10:45:00Z","54.93","45.07","1.2188"
"2024-01-05T10:30:00Z","55.05","44.95","1.2247"
"2024-01-05T10:15:00Z","55.13","44.87","1.2287"
"2024-01-05T10:00:00Z","55.05","44.95","1.2247"
"2024-01-05T09:45:00Z","55.230000000000004","44.769999999999996","1.2336"
"2024-01-05T09:30:00Z","55.24","44.76","1.2341"
"2024-01-05T09:15:00Z","55.24","44.76","1.2341"
"2024-01-05T09:00:00Z","55.379999999999995","44.62","1.2411"
"2024-01-05T08:45:00Z","55.400000000000006","44.6","1.2422"
"2024-01-05T08:30:00Z","55.33","44.67","1.2386"
"2024-01-05T08:15:00Z","55.300000000000004","44.7","1.2371"
"2024-01-05T08:00:00Z","55.35","44.65","1.2396"
"2024-01-05T07:45:00Z","55.300000000000004","44.7","1.2371"
"2024-01-05T07:30:00Z","55.35","44.65","1.2396"
"2024-01-05T07:15:00Z","55.38999999999999","44.61","1.2416"
"2024-01-05T07:00:00Z","55.45","44.55","1.2447"
"2024-01-05T06:45:00Z","55.61000000000001","44.39","1.2528"
"2024-01-05T06:30:00Z","55.730000000000004","44.269999999999996","1.2589"
"2024-01-05T06:15:00Z","55.730000000000004","44.269999999999996","1.2589"
"2024-01-05T06:00:00Z","55.779999999999994","44.22","1.2614"
"2024-01-05T05:45:00Z","55.97","44.03","1.2712"
"2024-01-05T05:30:00Z","55.88999999999999","44.11","1.2671"
"2024-01-05T05:15:00Z","55.900000000000006","44.1","1.2676"
"2024-01-05T05:00:00Z","55.83","44.17","1.264"
"2024-01-05T04:45:00Z","55.81","44.190000000000005","1.263"
"2024-01-05T04:30:00Z","55.900000000000006","44.1","1.2676"
"2024-01-05T04:15:00Z","55.55","44.45","1.2497"
"2024-01-05T04:00:00Z","55.55","44.45","1.2497"
"2024-01-05T03:45:00Z","55.43","44.57","1.2437"
"2024-01-05T03:30:00Z","55.47","44.529999999999994","1.2457"
"2024-01-05T03:15:00Z","55.400000000000006","44.6","1.2422"
"2024-01-05T03:00:00Z","55.52","44.48","1.2482"
"2024-01-05T02:45:00Z","55.46","44.54","1.2452"
"2024-01-05T02:30:00Z","55.44","44.56","1.2442"
"2024-01-05T02:15:00Z","55.16","44.84","1.2302"
"2024-01-05T02:00:00Z","55.46","44.54","1.2452"
"2024-01-05T01:45:00Z","53.22","46.78","1.1377"
"2024-01-05T01:30:00Z","53.190000000000005","46.81","1.1363"
"2024-01-05T01:15:00Z","52.849999999999994","47.15","1.1209"
"2024-01-05T01:00:00Z","52.93","47.07","1.1245"
"2024-01-05T00:45:00Z","53.0","47.0","1.1277"
"2024-01-05T00:30:00Z","53.23","46.77","1.1381"
"2024-01-05T00:15:00Z","53.080000000000005","46.92","1.1313"
"2024-01-05T00:00:00Z","53.02","46.98","1.1286"
"2024-01-04T23:45:00Z","53.010000000000005","46.989999999999995","1.1281"
"2024-01-04T23:30:00Z","53.11","46.89","1.1327"
"2024-01-04T23:15:00Z","53.12","46.88","1.1331"
"2024-01-04T23:00:00Z","53.1","46.9","1.1322"
"2024-01-04T22:45:00Z","53.080000000000005","46.92","1.1313"
"2024-01-04T22:30:00Z","52.99","47.010000000000005","1.1272"
"2024-01-04T22:15:00Z","52.629999999999995","47.370000000000005","1.111"
"2024-01-04T22:00:00Z","52.7","47.3","1.1142"
"2024-01-04T21:45:00Z","52.910000000000004","47.089999999999996","1.1236"
"2024-01-04T21:30:00Z","52.949999999999996","47.05","1.1254"
"2024-01-04T21:15:00Z","52.980000000000004","47.02","1.1268"
"2024-01-04T21:00:00Z","53.1","46.9","1.1322"
"2024-01-04T20:45:00Z","53.03","46.97","1.129"
"2024-01-04T20:30:00Z","53.38","46.62","1.145"
"2024-01-04T20:15:00Z","53.42","46.58","1.1468"
"2024-01-04T20:00:00Z","53.44","46.56","1.1478"
"2024-01-04T19:45:00Z","53.26","46.739999999999995","1.1395"
"2024-01-04T19:30:00Z","53.05","46.949999999999996","1.1299"
"2024-01-04T19:15:00Z","53.22","46.78","1.1377"
"2024-01-04T19:00:00Z","53.2","46.800000000000004","1.1368"
"2024-01-04T18:45:00Z","53.21","46.79","1.1372"
"2024-01-04T18:30:00Z","53.31","46.69","1.1418"
"2024-01-04T18:15:00Z","53.33","46.67","1.1427"
"2024-01-04T18:00:00Z","53.459999999999994","46.54","1.1487"
"2024-01-04T17:45:00Z","53.56999999999999","46.43","1.1538"
"2024-01-04T17:30:00Z","53.52","46.48","1.1515"
"2024-01-04T17:15:00Z","53.620000000000005","46.379999999999995","1.1561"
"2024-01-04T17:00:00Z","53.690000000000005","46.31","1.1594"
"2024-01-04T16:45:00Z","53.7","46.300000000000004","1.1598"
"2024-01-04T16:30:00Z","53.81","46.19","1.165"
"2024-01-04T16:15:00Z","54.09","45.910000000000004","1.1782"
"2024-01-04T16:00:00Z","53.94","46.06","1.1711"
"2024-01-04T15:45:00Z","54.33","45.67","1.1896"
"2024-01-04T15:30:00Z","54.75","45.25","1.2099"
"2024-01-04T15:15:00Z","55.37","44.629999999999995","1.2406"
"2024-01-04T15:00:00Z","55.84","44.16","1.2645"
"2024-01-04T14:45:00Z","55.95","44.05","1.2701"
"2024-01-04T14:30:00Z","55.989999999999995","44.01","1.2722"
"2024-01-04T14:15:00Z","56.169999999999995","43.830000000000005","1.2815"
"2024-01-04T14:00:00Z","56.34","43.66","1.2904"
"2024-01-04T13:45:00Z","56.3","43.7","1.2883"
"2024-01-04T13:30:00Z","56.269999999999996","43.730000000000004","1.2868"
"2024-01-04T13:15:00Z","56.35","43.65","1.291"
"2024-01-04T13:00:00Z","56.489999999999995","43.51","1.2983"
"2024-01-04T12:45:00Z","56.769999999999996","43.230000000000004","1.3132"
"2024-01-04T12:30:00Z","56.89999999999999","43.1","1.3202"
"2024-01-04T12:15:00Z","56.89999999999999","43.1","1.3202"
"2024-01-04T12:00:00Z","57.08","42.92","1.3299"
"2024-01-04T11:45:00Z","57.18","42.82","1.3354"
"2024-01-04T11:30:00Z","57.38999999999999","42.61","1.3469"
"2024-01-04T11:15:00Z","57.54","42.46","1.3552"
"2024-01-04T11:00:00Z","57.699999999999996","42.3","1.3641"
"2024-01-04T10:45:00Z","57.86","42.14","1.373"
"2024-01-04T10:30:00Z","58.330000000000005","41.67","1.3998"
"2024-01-04T10:15:00Z","58.160000000000004","41.839999999999996","1.3901"
"2024-01-04T10:00:00Z","58.440000000000005","41.56","1.4062"
"2024-01-04T09:45:00Z","58.51","41.49","1.4102"
"2024-01-04T09:30:00Z","58.4","41.6","1.4038"
"2024-01-04T09:15:00Z","58.57","41.43","1.4137"
"2024-01-04T09:00:00Z","58.56","41.44","1.4131"
"2024-01-04T08:45:00Z","58.309999999999995","41.69","1.3987"
"2024-01-04T08:30:00Z","58.19","41.81","1.3918"
"2024-01-04T08:15:00Z","58.3","41.699999999999996","1.3981"
"2024-01-04T08:00:00Z","58.29","41.71","1.3975"
"2024-01-04T07:45:00Z","58.19","41.81","1.3918"
"2024-01-04T07:30:00Z","58.230000000000004","41.77","1.3941"
"2024-01-04T07:15:00Z","58.39","41.61","1.4033"
"2024-01-04T07:00:00Z","58.309999999999995","41.69","1.3987"
"2024-01-04T06:45:00Z","58.36","41.64","1.4015"
"2024-01-04T06:30:00Z","58.330000000000005","41.67","1.3998"
"2024-01-04T06:15:00Z","58.379999999999995","41.620000000000005","1.4027"
"2024-01-04T06:00:00Z","58.269999999999996","41.730000000000004","1.3964"
"2024-01-04T05:45:00Z","58.330000000000005","41.67","1.3998"
"2024-01-04T05:30:00Z","58.43000000000001","41.57","1.4056"
"2024-01-04T05:15:00Z","58.47","41.53","1.4079"
"2024-01-04T05:00:00Z","58.57","41.43","1.4137"
"2024-01-04T04:45:00Z","58.660000000000004","41.339999999999996","1.419"
"2024-01-04T04:30:00Z","58.69","41.31","1.4207"
"2024-01-04T04:15:00Z","58.75","41.25","1.4242"
"2024-01-04T04:00:00Z","58.620000000000005","41.38","1.4166"
"2024-01-04T03:45:00Z","58.720000000000006","41.28","1.4225"
"2024-01-04T03:30:00Z","58.78","41.22","1.426"
"2024-01-04T03:15:00Z","58.87","41.13","1.4313"
"2024-01-04T03:00:00Z","58.989999999999995","41.010000000000005","1.4384"
"2024-01-04T02:45:00Z","59.040000000000006","40.96","1.4414"
"2024-01-04T02:30:00Z","59.08","40.92","1.4438"
"2024-01-04T02:15:00Z","61.24000000000001","38.76","1.58"
"2024-01-04T02:00:00Z","61.31999999999999","38.68","1.5853"
"2024-01-04T01:45:00Z","61.419999999999995","38.58","1.592"
"2024-01-04T01:30:00Z","61.61","38.39","1.6048"
"2024-01-04T01:15:00Z","61.58","38.42","1.6028"
"2024-01-04T01:00:00Z","61.660000000000004","38.34","1.6082"
"2024-01-04T00:45:00Z","61.71","38.29","1.6116"
"2024-01-04T00:30:00Z","61.8","38.2","1.6178"
"2024-01-04T00:15:00Z","61.739999999999995","38.26","1.6137"
"2024-01-04T00:00:00Z","61.839999999999996","38.16","1.6205"
"2024-01-03T23:45:00Z","61.95","38.05","1.6281"
"2024-01-03T23:30:00Z","61.9","38.1","1.6247"
"2024-01-03T23:15:00Z","61.92999999999999","38.07","1.6267"
"2024-01-03T23:00:00Z","61.91","38.09","1.6254"
"2024-01-03T22:45:00Z","61.95","38.05","1.6281"
"2024-01-03T22:30:00Z","61.970000000000006","38.03","1.6295"
"2024-01-03T22:15:00Z","62.050000000000004","37.95","1.635"
"2024-01-03T22:00:00Z","62.160000000000004","37.84","1.6427"
"2024-01-03T21:45:00Z","62.13999999999999","37.86","1.6413"
"2024-01-03T21:30:00Z","62.09","37.91","1.6378"
"2024-01-03T21:15:00Z","62.370000000000005","37.63","1.6575"
"2024-01-03T21:00:00Z","62.33","37.669999999999995","1.6546"
"2024-01-03T20:45:00Z","62.3","37.7","1.6525"
"2024-01-03T20:30:00Z","62.21","37.79","1.6462"
"2024-01-03T20:15:00Z","62.239999999999995","37.76","1.6483"
"2024-01-03T20:00:00Z","62.21","37.79","1.6462"
"2024-01-03T19:45:00Z","62.160000000000004","37.84","1.6427"
"2024-01-03T19:30:00Z","62.4","37.6","1.6596"
"2024-01-03T19:15:00Z","62.519999999999996","37.480000000000004","1.6681"
"2024-01-03T19:00:00Z","62.470000000000006","37.53","1.6645"
"2024-01-03T18:45:00Z","62.23","37.769999999999996","1.6476"
"2024-01-03T18:30:00Z","62.1","37.9","1.6385"
"2024-01-03T18:15:00Z","62.07","37.93","1.6364"
"2024-01-03T18:00:00Z","62.029999999999994","37.97","1.6337"
"2024-01-03T17:45:00Z","62.03999999999999","37.96","1.6344"
"2024-01-03T17:30:00Z","62.050000000000004","37.95","1.635"
"2024-01-03T17:15:00Z","61.79","38.21","1.6171"
"2024-01-03T17:00:00Z","61.839999999999996","38.16","1.6205"
"2024-01-03T16:45:00Z","61.629999999999995","38.37","1.6062"
"2024-01-03T16:30:00Z","61.739999999999995","38.26","1.6137"
"2024-01-03T16:15:00Z","61.86000000000001","38.14","1.6219"
"2024-01-03T16:00:00Z","62.46000000000001","37.54","1.6638"
"2024-01-03T15:45:00Z","62.88","37.12","1.694"
"2024-01-03T15:30:00Z","62.88","37.12","1.694"
"2024-01-03T15:15:00Z","62.72","37.28","1.6824"
"2024-01-03T15:00:00Z","62.45","37.55","1.6631"
"2024-01-03T14:45:00Z","62.38","37.62","1.6582"
"2024-01-03T14:30:00Z","62.11","37.89","1.6392"
"2024-01-03T14:15:00Z","62.36000000000001","37.64","1.6567"
"2024-01-03T14:00:00Z","62.39","37.61","1.6589"
"2024-01-03T13:45:00Z","62.339999999999996","37.66","1.6553"
"2024-01-03T13:30:00Z","62.4","37.6","1.6596"
"2024-01-03T13:15:00Z","62.480000000000004","37.519999999999996","1.6652"
"2024-01-03T13:00:00Z","62.660000000000004","37.34","1.6781"
"2024-01-03T12:45:00Z","62.480000000000004","37.519999999999996","1.6652"
"2024-01-03T12:30:00Z","61.27","38.73","1.582"
"2024-01-03T12:15:00Z","59.25","40.75","1.454"
"2024-01-03T12:00:00Z","58.32000000000001","41.68","1.3992"
"2024-01-03T11:45:00Z","56.279999999999994","43.72","1.2873"
"2024-01-03T11:30:00Z","55.45","44.55","1.2447"
"2024-01-03T11:15:00Z","54.21","45.79","1.1839"
"2024-01-03T11:00:00Z","53.580000000000005","46.42","1.1542"
"2024-01-03T10:45:00Z","53.28000000000001","46.72","1.1404"
"2024-01-03T10:30:00Z","52.800000000000004","47.199999999999996","1.1186"
